LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
826,110587,34,49,6,28.1,40.8,5.3,6.5,40246
826,110592,27,82,14,25.0,68.8,8.4,5.1,35748
826,138253,12,19,15,11.6,18.8,15.0,5.5,41189
830,112469,4,6,2,3.2,4.9,1.0,18.1,40770
830,112470,3,1,8,3.0,0.5,4.9,19.2,46538
830,112477,3,6,1,2.6,4.0,0.6,13.8,48604
830,112478,3,8,5,3.0,7.3,2.2,20.2,38412
830,112481,2,8,1,1.5,3.6,0.5,15.7,SUPP
830,112483,2,6,1,2.0,4.0,1.0,20.0,SUPP
830,112484,3,10,1,2.0,6.2,1.0,20.3,43551
830,112485,3,6,2,2.9,4.8,1.0,15.3,49313
830,131632,13,12,6,11.4,11.0,5.1,10.4,44654
830,131633,11,7,4,8.6,6.6,2.8,2.5,38248
830,133947,8,9,3,7.2,7.1,2.1,7.4,41643
830,112492,11,8,2,9.1,4.9,1.1,15.2,35768
830,140843,11,13,1,9.8,5.4,1.0,18.9,39133
830,112493,9,9,2,8.6,5.3,1.1,19.4,38882
830,112494,7,8,5,7.0,4.8,2.0,19.0,39521
830,112495,10,9,2,6.9,6.8,0.9,13.3,37735
830,131776,7,17,4,6.4,9.3,2.1,18.5,37199
830,112496,10,8,2,9.6,4.6,1.9,21.0,37362
830,112497,10,9,3,8.5,6.6,1.0,23.0,38415
830,112498,10,10,2,9.1,5.8,1.6,18.8,38098
830,112499,11,18,4,8.5,12.1,1.4,22.9,35243
830,112500,21,15,3,17.8,10.1,2.0,24.1,34410
830,132225,16,34,6,12.4,20.8,2.8,22.6,35640
830,133516,10,13,3,8.4,5.4,1.8,26.0,38832
830,133538,23,28,3,21.6,23.4,2.5,18.9,36923
830,112501,11,10,2,8.5,6.5,1.2,23.5,33609
830,112502,9,12,3,8.0,5.4,1.6,25.8,38875
830,112503,7,6,2,6.0,4.0,1.2,20.2,38134
830,112504,5,5,2,4.2,3.0,1.0,19.5,38227
830,112505,11,18,1,8.4,9.1,1.0,28.3,36940
830,112506,7,12,2,6.1,9.0,1.2,18.6,39289
830,112507,7,8,2,6.6,4.9,1.0,20.9,34956
830,112508,6,4,1,3.7,2.6,0.4,20.0,37771
830,112509,15,18,3,13.2,13.4,1.8,18.3,35219
830,112510,8,10,2,6.5,5.0,1.4,18.2,33926
830,112511,13,16,2,12.2,11.0,1.7,20.7,37057
830,112512,3,3,2,3.0,1.7,0.9,16.3,38442
830,112513,5,6,1,4.6,3.4,0.7,21.3,37312
830,112514,4,4,1,2.6,2.3,0.5,20.1,39677
830,112515,5,6,1,3.2,3.4,0.7,18.6,36970
830,112516,15,9,3,14.6,7.3,2.2,28.5,38657
830,112517,18,15,6,16.3,9.2,4.3,19.7,37141
830,112518,7,7,1,5.0,2.8,0.7,19.4,38693
830,112519,9,9,3,9.0,4.9,2.2,19.9,40420
830,112520,20,12,3,17.4,8.0,1.7,19.3,36859
830,112521,12,5,3,8.6,3.0,1.4,24.3,32243
830,112522,10,10,3,7.4,5.3,1.4,23.9,32032
830,112523,15,24,3,13.9,14.0,2.0,25.7,37307
830,112525,3,2,1,2.1,1.0,0.1,13.1,35199
830,112526,7,5,2,4.4,3.4,0.8,18.7,36867
830,112530,11,13,3,10.2,5.8,2.2,19.9,35600
830,112532,19,17,4,16.1,12.2,3.2,20.3,36642
830,112533,13,20,4,12.6,11.7,2.7,25.0,37738
830,112534,5,5,2,4.3,3.0,0.9,13.3,36279
830,112535,4,4,1,3.7,2.4,0.6,18.6,38162
830,112536,5,5,2,5.0,3.4,0.9,22.6,39431
830,112537,6,3,2,5.2,1.8,0.8,15.8,36781
830,112538,14,15,4,11.8,7.3,2.0,19.7,38949
830,112539,21,14,2,15.9,8.0,1.5,22.4,35703
830,112540,12,11,1,10.5,6.1,1.0,24.4,37758
830,112541,11,8,1,8.7,3.8,1.0,18.7,36281
830,112542,11,9,1,8.6,5.6,1.0,18.5,41145
830,112543,7,10,1,6.1,5.6,1.0,23.1,36656
830,112544,9,6,1,6.2,5.1,1.0,20.3,36420
830,112545,10,9,3,9.5,7.0,2.4,19.4,32080
830,112546,11,7,2,9.6,4.4,1.3,21.9,35117
830,112547,3,4,1,2.4,1.6,0.7,25.0,36561
830,112548,11,14,4,10.3,10.0,1.8,19.9,38041
830,112549,11,11,3,10.5,6.5,1.8,26.7,35484
830,112550,4,5,1,4.0,2.7,0.7,18.0,36190
830,112551,8,7,1,7.3,4.1,0.7,21.1,36731
830,112552,6,7,1,5.0,4.9,1.0,25.6,39238
830,112553,14,13,3,13.4,10.1,1.5,15.3,35688
830,112554,10,11,3,8.1,5.6,1.0,22.1,34927
830,112555,11,13,2,8.8,9.6,1.3,15.7,37559
830,112557,6,8,2,5.2,5.9,1.4,25.2,37569
830,112558,13,21,4,11.8,15.2,3.3,20.9,35526
830,112561,8,9,1,7.1,5.3,1.0,20.4,37536
830,112562,4,2,1,3.0,1.0,0.5,18.7,38681
830,112563,14,13,4,11.3,7.8,2.9,20.9,36509
830,112564,14,17,3,12.8,15.1,2.7,22.0,36378
830,112565,2,2,NA,2.0,0.7,NA,23.0,SUPP
830,112566,4,3,1,3.4,1.4,0.6,15.3,38641
830,112567,8,9,2,6.1,5.2,1.1,21.9,36205
830,112568,10,18,3,9.1,11.4,1.2,23.4,35586
830,112569,13,15,3,13.0,10.7,1.7,17.6,36611
830,112570,16,25,2,13.2,20.9,0.9,20.0,39230
830,112571,15,22,4,14.5,11.4,3.1,22.1,41923
830,112572,13,13,2,11.4,6.1,1.3,21.0,34764
830,112573,10,21,2,9.2,11.1,1.6,23.2,39962
830,112574,9,11,2,8.4,8.1,1.5,24.3,37271
830,112575,13,14,1,11.4,12.0,1.0,27.5,34576
830,112576,7,8,2,6.0,4.5,1.0,21.3,41446
830,112577,8,9,2,6.7,5.3,1.2,18.3,36486
830,112578,7,9,3,6.5,5.4,2.2,25.4,42020
830,112579,8,12,2,7.0,5.0,1.2,21.6,39036
830,112580,11,15,2,10.1,6.7,1.0,21.1,36556
830,112582,14,11,3,12.8,5.5,1.6,16.5,34505
830,112583,9,11,2,8.5,9.2,1.1,26.0,36103
830,112584,24,25,7,19.6,11.2,4.1,22.5,36650
830,112585,17,17,2,14.9,12.3,1.7,20.9,36498
830,112589,3,1,1,2.7,0.2,0.5,15.8,38010
830,112591,11,8,2,9.3,5.3,1.2,21.3,35981
830,112592,5,3,1,3.6,1.6,0.7,19.7,38588
830,112593,14,11,2,11.0,5.7,1.2,23.9,37221
830,112594,12,9,2,8.0,5.0,1.3,25.7,37683
830,112595,4,3,1,4.0,1.2,0.8,20.3,40580
830,112596,6,6,2,4.8,3.2,1.0,19.2,38313
830,112597,9,12,2,8.3,6.8,1.4,22.4,36489
830,112598,6,6,1,5.0,3.6,0.7,20.2,35320
830,112599,6,4,2,4.4,1.8,0.8,16.8,39072
830,112600,3,5,1,3.0,3.6,0.9,22.0,42815
830,112602,7,15,3,6.4,5.8,1.9,21.9,35730
830,112603,10,12,2,8.8,6.7,1.1,23.1,36858
830,112604,3,2,1,2.6,1.6,0.8,17.3,34094
830,112605,11,13,1,9.7,7.9,1.0,18.9,38133
830,112606,10,8,1,8.4,6.3,0.4,24.6,38866
830,112607,8,6,3,7.1,4.1,1.8,18.2,41047
830,112608,11,9,2,10.5,5.6,1.7,18.4,35584
830,112609,4,3,2,3.9,2.3,1.4,13.1,44644
830,112610,10,17,2,8.5,12.3,1.5,21.5,34197
830,112611,14,19,3,13.0,9.6,1.8,21.1,37363
830,112612,8,10,2,7.6,7.0,1.0,21.4,35096
830,112613,5,2,1,3.7,1.2,0.8,18.3,33569
830,112614,13,16,5,10.8,13.7,3.1,23.4,37052
830,112615,5,6,2,5.0,1.5,0.6,17.4,42253
830,112616,5,9,3,5.0,5.3,1.6,21.2,34547
830,112617,5,5,1,4.7,3.3,0.9,20.6,34296
830,141544,5,5,1,5.0,3.5,1.0,19.4,35543
830,112619,10,18,2,8.9,8.8,1.4,17.5,36026
830,112620,9,8,3,7.5,4.0,1.5,19.7,40298
830,112621,9,7,4,7.1,4.7,2.2,20.3,38566
830,112622,9,12,2,7.0,6.7,1.0,20.3,34959
830,112623,13,11,2,8.6,6.7,1.2,19.0,35070
830,112624,17,22,5,16.3,15.1,4.0,24.3,35462
830,112625,6,7,2,5.4,2.4,0.8,20.2,40074
830,112626,5,4,1,4.1,2.9,0.9,17.5,37979
830,112627,7,8,2,7.0,4.3,1.2,17.4,35967
830,112628,6,9,1,4.9,5.9,0.8,19.3,35845
830,112629,9,8,4,6.6,3.5,2.2,21.5,37069
830,112630,12,20,4,10.2,10.8,2.3,16.7,35888
830,112631,3,5,1,2.5,4.1,0.4,19.6,36502
830,112632,8,7,1,5.9,3.8,1.0,16.6,38527
830,112633,12,15,3,11.2,12.4,1.3,16.0,37104
830,112634,17,18,4,14.0,12.2,2.7,22.9,36241
830,112635,14,11,2,12.3,8.0,1.5,23.8,39209
830,112636,16,14,2,11.7,8.4,1.6,24.4,38087
830,112637,5,3,1,4.4,1.9,0.8,18.6,36163
830,112638,5,8,1,5.0,4.9,0.8,20.5,43174
830,112639,11,11,2,9.3,6.2,1.2,19.7,35474
830,112640,9,7,3,7.5,4.9,2.1,22.1,37373
830,112641,13,15,4,12.4,9.9,3.4,17.3,38069
830,112642,3,4,2,2.8,2.6,1.0,19.3,39620
830,112643,5,2,2,3.8,1.2,1.4,12.1,38553
830,112645,18,20,5,13.8,12.0,3.7,27.1,35560
830,112646,6,4,1,4.4,2.3,0.6,14.8,37616
830,112647,13,16,3,12.6,11.1,2.1,20.4,34688
830,112648,8,5,1,6.4,2.2,0.8,13.3,35577
830,112649,11,20,2,10.4,11.4,1.5,24.6,36295
830,112650,6,8,1,5.0,4.5,0.9,16.8,37204
830,112651,17,13,3,14.2,6.1,1.6,24.1,36894
830,112652,8,9,2,5.9,4.1,1.1,24.6,36099
830,112653,5,5,2,2.7,2.2,0.8,18.1,39185
830,112654,6,5,1,4.1,3.2,0.9,20.7,39960
830,112655,10,19,3,9.8,13.3,1.6,24.7,33252
830,112656,4,5,1,3.5,2.0,0.7,20.0,42145
830,112659,4,12,1,4.0,5.8,0.8,22.8,42693
830,112660,12,19,3,10.1,15.1,2.4,18.0,33248
830,112661,9,10,2,8.8,7.9,1.1,13.8,35682
830,112662,6,4,3,6.0,3.2,1.9,18.3,38117
830,112663,23,26,3,16.4,10.8,2.1,23.5,36339
830,112664,16,15,2,13.6,11.8,2.0,24.5,37640
830,112665,12,15,7,10.8,10.0,4.8,22.6,35622
830,112666,12,13,3,10.4,8.3,1.9,23.0,33854
830,112667,17,23,3,14.6,13.9,1.9,23.7,37361
830,112668,14,27,2,13.4,15.1,1.4,22.5,37180
830,112669,12,8,1,9.8,4.5,1.0,26.9,35929
830,112670,11,10,1,10.0,7.3,1.0,23.5,35973
830,112671,12,11,5,10.3,7.9,2.7,17.7,36812
830,112672,7,13,3,7.0,9.4,2.8,30.9,32844
830,112673,12,9,3,9.2,4.8,1.2,22.4,37101
830,112674,13,8,2,8.3,3.9,1.0,25.2,35849
830,112675,16,23,2,13.0,11.0,1.7,20.0,37929
830,112676,3,4,1,3.0,2.4,0.7,12.5,33270
830,112677,7,13,1,6.0,8.4,0.9,23.7,35627
830,112678,15,18,3,12.4,8.4,2.2,21.8,36521
830,112679,11,18,2,10.4,9.2,1.5,22.8,33206
830,112680,7,8,2,5.3,4.5,1.1,22.7,38251
830,112681,17,20,3,14.4,14.1,2.0,20.8,34312
830,112682,10,14,5,9.0,11.0,4.8,27.0,44657
830,141542,15,17,2,12.2,14.8,1.8,24.2,35470
830,112685,9,7,2,7.1,5.1,1.4,21.9,37088
830,112686,7,19,1,6.2,7.9,1.0,23.0,35635
830,112687,6,5,2,5.2,2.8,0.8,13.1,39727
830,112688,9,8,2,7.2,3.6,1.2,19.9,31427
830,141543,12,9,3,10.7,6.2,1.3,28.1,34671
830,112690,14,20,2,12.4,8.4,1.2,23.1,38426
830,112691,11,14,2,11.0,6.4,1.1,22.7,38802
830,112692,11,12,2,9.2,8.3,1.2,19.0,37545
830,112693,17,22,2,16.6,18.3,1.9,18.4,34899
830,112694,12,22,2,11.9,18.1,1.5,16.3,34743
830,112696,5,3,1,4.5,2.8,0.9,17.9,38126
830,112697,10,15,3,8.5,6.3,1.4,25.2,37789
830,112698,9,2,2,7.4,1.7,1.1,18.8,38939
830,112699,13,14,2,10.4,6.0,1.6,15.9,36147
830,141540,18,7,2,16.4,4.4,2.0,21.6,34835
830,112701,9,10,NA,7.0,6.8,NA,30.7,37475
830,112702,12,15,2,11.1,8.1,1.7,21.8,35248
830,112703,37,38,6,33.1,27.3,4.5,24.8,35973
830,112704,9,9,2,8.0,6.1,1.2,25.4,39433
830,112705,10,20,2,9.0,12.5,1.4,23.8,37610
830,112706,11,12,2,10.8,7.2,1.5,24.3,38410
830,112708,11,22,3,8.4,11.3,1.1,24.7,37473
830,112709,14,20,2,11.6,14.5,1.5,19.9,37277
830,112710,3,3,1,2.5,2.1,1.0,30.4,40052
830,112772,8,6,2,7.2,4.4,1.1,17.8,36062
830,112773,9,7,3,8.0,4.5,1.6,20.3,36312
830,112775,16,7,5,13.2,4.2,2.5,17.3,40212
830,112777,12,13,2,9.0,9.3,2.0,28.8,40312
830,112781,19,10,3,16.3,6.0,2.1,19.8,35497
830,112784,16,10,2,13.9,9.2,2.0,14.7,36369
830,112785,16,11,3,12.7,7.0,2.4,23.1,38709
830,112786,4,6,1,3.8,2.2,0.7,19.7,36460
830,112787,17,12,4,13.7,6.4,2.7,22.9,36898
830,112788,6,4,1,4.7,2.2,0.8,19.1,37101
830,112789,14,10,2,9.8,5.6,1.5,20.2,38320
830,112793,9,11,3,8.1,6.5,2.3,17.3,38059
830,112794,15,18,3,13.5,13.6,2.0,21.9,37231
830,112795,19,22,5,18.0,14.5,3.0,21.7,36991
830,112796,5,7,1,5.0,4.4,1.1,20.8,39436
830,112797,4,8,2,3.6,4.2,0.9,19.7,33393
830,112798,7,3,2,4.6,1.0,1.0,18.7,36790
830,112799,7,7,2,5.5,4.0,0.9,19.9,35302
830,112800,8,7,3,6.0,3.8,1.2,22.5,36160
830,112801,18,13,2,14.8,11.5,1.2,18.9,38428
830,112802,4,3,1,3.0,1.2,0.5,12.9,35263
830,112803,3,3,1,2.5,1.6,0.6,14.0,40269
830,112804,8,8,1,4.8,3.5,1.0,19.0,37138
830,112805,6,3,1,5.0,2.2,0.8,20.8,34631
830,112806,9,12,4,9.0,8.2,2.2,19.4,41403
830,112807,4,1,1,3.3,0.9,0.5,4.6,34245
830,112809,4,5,3,3.9,2.6,1.0,19.2,40197
830,112810,8,13,2,7.6,6.6,1.9,20.8,37062
830,112811,8,5,1,5.2,2.6,0.9,19.8,39756
830,112812,7,4,1,6.2,2.9,0.7,20.3,37376
830,112813,3,3,1,2.2,0.7,0.5,7.7,37109
830,112814,12,19,2,10.5,19.4,1.6,22.5,37736
830,112815,3,5,2,2.3,2.1,0.7,8.3,41145
830,112816,5,2,2,4.5,1.6,0.9,17.6,35713
830,112817,10,5,2,8.9,3.3,1.1,19.6,36918
830,112818,18,16,4,14.8,11.3,2.7,20.8,38898
830,112819,5,3,1,3.1,2.3,0.8,13.7,37156
830,112820,4,6,1,3.6,2.9,0.8,16.7,31921
830,112821,4,1,2,2.4,0.6,0.6,11.7,33265
830,112822,3,3,2,2.3,0.8,0.5,13.9,43248
830,112823,2,2,1,1.7,1.0,0.4,7.6,SUPP
830,112824,6,4,1,5.5,3.2,1.0,18.3,39874
830,112826,4,6,2,4.0,3.5,0.9,22.5,38532
830,112827,8,10,1,6.1,7.7,1.0,21.5,37144
830,112828,10,7,2,8.3,4.3,1.2,18.4,34553
830,112829,8,13,2,6.9,6.6,1.6,26.3,38898
830,112830,6,5,1,5.0,2.6,0.7,19.2,35879
830,112831,5,6,2,3.2,2.5,0.9,18.8,35226
830,112832,3,7,1,1.7,3.1,0.8,33.3,42080
830,112833,6,3,1,4.3,2.4,0.6,18.1,37958
830,112834,4,5,1,3.4,1.2,0.5,18.8,44063
830,112835,5,7,1,3.8,1.8,0.4,18.4,40663
830,112836,3,5,1,2.6,3.1,0.9,22.3,40875
830,112837,9,6,2,8.8,3.2,1.5,27.3,38814
830,112838,8,11,4,6.0,3.9,1.8,27.3,33649
830,112839,4,5,3,3.6,3.0,0.8,24.4,39261
830,112840,3,6,1,2.3,3.0,0.7,17.5,42502
830,112841,5,3,2,3.7,1.0,0.6,12.7,43156
830,112842,3,3,1,2.6,2.4,0.7,16.5,40968
830,112843,3,4,1,3.0,2.0,0.6,11.0,38880
830,112844,4,5,1,4.0,1.7,0.6,15.8,37782
830,112845,5,8,1,3.1,2.7,0.4,17.6,38513
830,112846,4,4,2,2.5,1.9,0.8,17.3,39911
830,112847,5,6,1,5.0,4.6,1.0,24.8,39506
830,112848,3,5,1,2.4,2.3,0.7,15.8,36893
830,112849,19,28,3,17.7,15.9,2.1,20.6,37384
830,112850,7,6,2,6.0,2.4,0.9,22.3,39818
830,112851,6,8,2,5.4,3.6,0.6,16.9,36855
830,112853,12,8,2,9.5,5.5,1.2,21.1,37808
830,112854,6,4,1,5.0,2.2,0.8,18.4,39829
830,112855,5,3,2,4.3,1.3,0.8,14.9,39832
830,112856,3,2,1,2.8,1.0,0.5,14.3,45690
830,112857,7,4,2,6.6,2.2,1.4,18.5,38935
830,112858,2,2,2,2.0,0.6,0.7,7.0,SUPP
830,112859,3,2,3,2.5,0.9,0.8,16.8,38865
830,112860,10,10,1,10.0,6.1,1.0,20.7,33239
830,112861,7,8,1,7.0,5.3,1.0,17.4,41188
830,112862,3,2,1,2.6,1.1,0.6,14.6,42497
830,112863,3,2,1,2.5,1.6,0.5,12.4,40114
830,112864,5,8,4,3.9,3.1,2.0,17.4,38176
830,112865,16,22,3,13.3,11.5,1.8,21.3,36263
830,112866,2,3,1,2.0,1.4,0.8,26.5,SUPP
830,112867,4,4,1,3.2,1.8,0.8,17.2,41391
830,112868,16,9,2,13.8,6.5,1.8,23.2,36579
830,112869,10,10,1,9.4,5.5,1.0,21.5,34189
830,112870,5,8,6,4.6,4.8,1.9,18.0,36977
830,112871,7,6,1,5.1,2.7,0.7,19.6,35822
830,112872,10,7,2,8.4,4.5,1.4,23.3,39235
830,112874,7,8,1,5.2,4.0,1.0,26.5,39586
830,112875,24,10,2,20.4,5.0,2.0,23.7,33199
830,112876,10,7,1,9.6,5.2,1.0,22.1,37376
830,112877,7,11,5,5.8,3.9,1.7,18.3,34274
830,131156,10,11,2,10.0,9.4,2.0,25.6,39683
830,112878,3,2,1,2.3,1.1,0.7,14.5,49768
830,112880,6,3,2,3.9,1.6,1.1,17.3,37571
830,112881,7,5,2,5.1,3.6,1.1,20.0,36841
830,112882,10,9,3,8.8,4.7,2.1,24.6,35207
830,112883,5,4,1,4.3,2.0,0.8,10.5,39063
830,112884,6,9,1,6.0,4.1,0.8,19.2,36998
830,112885,10,16,2,7.9,6.1,1.2,22.6,35709
830,112886,3,4,NA,2.3,2.0,NA,22.2,45502
830,112887,9,3,4,6.0,2.2,1.4,21.8,34830
830,112888,4,5,1,3.4,2.2,0.8,23.5,37640
830,112889,7,13,1,6.2,6.5,1.0,19.7,37541
830,112890,4,4,1,3.6,1.9,0.8,15.5,36828
830,112891,8,4,3,3.9,2.4,1.8,23.7,38235
830,112892,5,3,3,3.6,0.8,0.8,15.0,33220
830,112893,7,4,1,6.4,2.0,0.7,17.0,34154
830,112894,6,4,1,4.5,1.9,0.7,18.9,34966
830,112895,17,22,2,14.4,11.4,1.7,25.9,39295
830,112896,6,5,3,6.0,2.2,1.0,19.5,34938
830,112897,15,10,6,12.2,4.6,4.6,25.6,38538
830,112898,21,22,5,19.1,17.0,3.8,22.8,34775
830,112899,11,7,5,8.7,5.1,3.0,24.5,34962
830,112900,6,5,1,5.1,4.1,0.8,17.5,31065
830,112901,11,9,2,7.2,4.1,1.4,21.3,38709
830,112902,11,14,3,9.3,6.2,1.1,21.8,37707
830,112903,11,12,2,9.5,6.1,1.2,26.0,37884
830,112904,5,6,2,4.4,3.0,1.0,24.1,40610
830,112906,11,11,3,9.2,5.2,2.8,22.5,35180
830,112907,11,7,2,9.0,4.3,1.2,24.1,37086
830,141478,11,9,3,9.0,6.3,2.0,21.8,28255
830,112909,13,11,2,9.1,7.8,1.5,24.6,36167
830,140070,15,10,3,13.1,8.3,2.2,21.3,31240
830,112911,3,4,NA,3.0,1.8,NA,15.2,33505
830,112912,12,9,4,10.5,6.8,1.4,20.3,37921
830,112913,11,11,3,8.8,5.2,1.0,21.1,37194
830,112923,7,9,1,6.3,5.4,1.0,16.6,35109
830,112924,5,2,1,3.0,0.6,0.7,23.3,37937
830,112925,15,18,3,13.8,7.5,2.2,21.7,34052
830,112928,6,5,1,5.5,3.3,0.6,14.5,39561
830,112929,9,5,2,8.8,3.9,1.6,20.1,35823
830,133982,27,14,4,22.9,8.3,3.0,18.3,36199
830,134139,12,15,7,11.1,9.4,4.4,19.2,36745
830,134773,6,9,1,6.0,5.8,0.8,20.7,40443
830,135172,23,28,2,18.2,18.5,1.6,22.1,36194
830,135498,20,40,4,16.9,27.3,2.2,23.3,36475
830,112930,87,28,29,84.2,21.6,25.8,14.5,36117
830,112931,38,10,14,37.0,8.6,13.2,14.7,39784
830,137109,62,20,43,58.7,18.1,26.1,13.7,38789
830,112932,67,44,23,58.5,33.2,19.7,15.8,40229
830,112933,122,72,39,109.7,49.6,35.2,15.1,38171
830,136716,96,34,36,90.2,30.3,32.2,14.1,34911
830,112935,54,11,30,50.3,8.9,24.6,14.7,38487
830,112936,39,18,16,35.4,9.5,13.0,15.2,37696
830,112938,60,23,20,56.8,22.6,17.8,17.1,39231
830,112939,55,18,26,48.4,16.0,21.5,14.0,40924
830,112940,40,9,15,37.8,7.8,13.9,14.8,37001
830,112941,54,22,28,51.4,16.2,23.6,16.3,39851
830,137350,48,28,23,38.4,22.9,17.1,15.1,38986
830,112943,82,19,47,72.1,15.3,39.7,16.6,41790
830,136485,90,33,34,82.3,29.5,24.9,15.4,37959
830,112948,39,15,15,35.3,12.7,12.7,16.7,41662
830,112949,54,28,21,51.4,25.5,19.0,15.6,38701
830,112950,96,29,40,83.4,25.3,34.8,14.9,38373
830,112957,77,23,35,72.3,21.0,31.3,15.0,37935
830,112958,33,11,17,29.1,9.0,15.3,14.2,39108
830,112959,51,22,16,44.9,17.7,14.2,16.0,40029
830,112960,57,33,28,53.5,27.8,25.1,NA,37499
830,112961,33,20,21,30.2,13.6,14.4,13.6,37364
830,136548,93,38,37,82.8,29.4,31.7,15.7,38364
830,138836,60,25,22,59.1,20.0,19.2,12.9,38110
830,112964,51,32,30,46.2,24.9,21.2,16.8,40889
830,112966,48,38,29,47.2,28.9,23.7,16.9,40224
830,136972,104,26,39,95.8,22.0,33.9,13.6,38409
830,112968,57,17,17,49.0,13.7,13.6,13.8,39337
830,112969,120,30,55,111.9,25.3,48.7,15.9,38952
830,112970,87,34,40,84.1,25.1,30.3,14.4,36124
830,112971,28,19,13,25.6,12.3,8.7,15.5,35922
830,112972,33,15,11,32.8,10.6,8.3,14.8,38018
830,112974,21,19,4,18.4,9.7,3.4,22.6,35995
830,112976,12,13,2,10.2,7.8,1.1,23.6,36337
830,112978,15,18,2,12.4,9.2,1.5,19.5,35471
830,112979,11,12,2,9.0,8.5,1.8,29.0,38441
830,137897,11,NA,NA,10.4,NA,NA,20.9,38578
830,112981,8,5,1,6.5,3.3,1.0,20.3,36800
830,112982,12,6,8,10.4,4.1,6.0,21.0,36754
830,137543,21,17,3,19.8,12.0,2.1,16.9,34456
830,112527,12,10,2,10.1,4.9,1.2,21.8,34438
830,137902,84,26,30,75.5,17.7,24.9,14.7,38041
830,136505,90,16,33,82.7,11.0,26.4,17.2,38007
830,112989,95,26,38,87.9,18.1,25.0,15.3,38694
830,136591,132,32,45,120.3,22.6,36.0,16.3,39374
830,137606,100,29,35,85.6,23.8,29.4,15.4,38421
830,112994,95,22,28,85.7,18.7,23.5,14.3,38725
830,112995,86,41,33,78.7,38.8,28.4,13.3,39024
830,112996,105,32,43,87.7,23.6,33.1,16.8,38733
830,138470,100,22,28,86.7,15.7,22.7,14.6,39049
830,137908,42,14,19,37.5,12.9,17.2,16.3,37615
830,141259,72,19,24,67.0,14.8,20.5,11.0,36570
830,136127,65,20,27,62.4,15.9,23.2,11.9,35507
830,131322,11,14,8,9.2,12.4,7.5,4.2,41930
830,131323,20,45,9,18.9,35.8,3.1,4.2,37986
830,113031,14,19,6,12.5,16.6,3.6,5.7,34248
830,113032,21,67,13,20.2,54.0,6.5,6.7,37430
830,113033,13,17,3,12.0,15.2,2.1,6.5,38652
830,113036,15,39,6,13.8,35.4,4.2,10.2,45289
830,113037,12,30,4,11.5,24.4,3.5,7.2,42874
830,113039,10,34,6,8.7,28.4,4.7,5.2,44913
830,113040,12,32,5,11.5,27.3,4.1,7.0,37110
830,113041,16,29,5,14.5,26.2,3.5,5.5,37635
831,112471,5,5,14,4.0,4.3,10.6,13.0,40551
831,112472,3,12,9,3.0,6.0,3.3,8.0,DNS
831,112474,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
831,112475,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
831,112476,3,4,3,2.6,3.4,1.9,11.0,42548
831,112479,3,1,6,2.3,1.0,5.8,12.2,40077
831,112480,2,5,5,2.0,3.0,2.4,19.5,SUPP
831,112482,1,6,NA,1.0,3.5,NA,12.5,SUPP
831,132133,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
831,136071,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
831,138277,14,NA,5,5.8,NA,5.0,1.6,SUPP
831,131402,24,20,14,19.8,14.6,9.4,16.6,34142
831,131401,17,21,9,16.6,19.4,7.8,22.2,34049
831,131798,21,19,3,19.2,15.2,2.2,23.6,35717
831,131799,11,13,5,9.2,6.4,3.6,25.9,36482
831,131980,17,18,6,15.0,12.4,4.4,19.0,38183
831,131685,15,20,4,13.8,11.5,3.9,23.5,36040
831,133258,11,20,6,10.6,10.7,3.1,26.2,38272
831,138443,18,20,5,17.4,17.7,4.3,19.7,31568
831,138514,12,8,4,11.6,7.2,3.5,19.4,32052
831,138790,14,15,5,11.8,11.1,3.9,23.7,36018
831,138992,21,4,6,20.1,3.2,5.1,10.9,26776
831,140842,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
831,112712,18,19,3,16.2,16.3,3.0,NA,30807
831,112717,14,8,9,12.8,6.9,8.0,17.3,37819
831,112720,31,26,18,27.6,20.3,13.6,19.9,34613
831,112725,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
831,112727,14,13,12,13.6,12.4,9.6,25.4,37592
831,112728,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
831,112733,11,14,8,9.0,10.1,6.8,20.4,35962
831,112734,8,8,7,7.5,6.2,4.7,16.8,34287
831,112736,17,37,11,16.4,21.9,8.8,15.1,34736
831,112737,13,23,4,11.9,20.1,2.7,18.6,38895
831,112738,28,26,9,23.8,25.1,8.6,21.8,35222
831,112739,17,15,11,14.3,11.8,7.7,23.8,35117
831,112740,11,8,5,10.1,5.9,3.0,25.4,35603
831,112741,17,10,5,14.8,5.6,2.9,22.0,35002
831,112743,16,16,7,14.2,13.7,5.7,22.7,34727
831,112744,10,15,2,8.8,10.7,1.9,31.9,38573
831,112745,12,18,4,11.1,12.3,3.0,21.0,34556
831,112747,20,22,8,18.4,15.0,5.8,24.8,36299
831,112748,19,16,8,15.8,9.6,5.0,21.0,35051
831,112749,13,22,7,12.2,14.3,4.2,25.3,36675
